review,clean_review,current_label,lexicon_score,suggested_label,reason,evidence_pattern,confidence_level,category
Sangat mantap mudah simpel gak ribet,mantap mudah simpel tidak ribet,positif,11.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Mantap ini aplikasi jak one mobile bisa memudahkan kita transfer tanpa ribet,mantap aplikasi jak one mobile bisa memudahkan kita transfer ribet,netral,0.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi Mantul, bs dipake utk smua pembayaran. Mudah digunakan, mobile banking terbaik deh. Jd bs transaksi kapanpun & dimanapun. Bayar apa aja gampang ga pake ribet. Aplikasi yg TOP dari bank dki. Tampilan baru, semangat baru..good job Bank DKI",aplikasi mantul bs dipake smua pembayaran mudah digunakan mobile banking terbaik deh bs transaksi kapanpun dimanapun bayar gampang tidak pakai ribet aplikasi top bank dki tampilan semangat good job bank dki,positif,16.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Gampang banget daftarnya. Ga ribet dan mudah buat simpen uangku 🥰. Love bgt sm apk nya,gampang banget daftarnya tidak ribet mudah simpen uangku love banget aplikasi nya,positif,10.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Tampilan baru transaksi nya enak tidak ribet bisa membeli apa saja sangat serba guna,tampilan transaksi nya enak tidak ribet bisa membeli serba,positif,11.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi JakOne Mobile berguna banget bisa beli pulsa, bayar apapun juga bisa karena transaksi mudah banget gak ribet prosesnya juga sangat cepat, keren deh pokoknya tampilan nya sangat menarik sekali, ngga bakal nyesel kalo udah download aplikasinya",aplikasi jakone mobile berguna banget bisa beli pulsa bayar apapun bisa transaksi mudah banget tidak ribet prosesnya cepat keren deh pokoknya tampilan nya menarik ngga nyesel udah download aplikasi,positif,4.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Keren aplikasinya rapih fiturnya banyak juga pilihan belanjanya juga banyak transaksinya cepat dan gak ribet,keren aplikasi rapih fiturnya pilihan belanjanya transaksinya cepat tidak ribet,positif,3.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
scan qris JakOne bikin gampang bayar ini itu gk ribet harus bawa debit,scan qris jakone bikin gampang bayar tidak ribet bawa debit,positif,5.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya mudah dipahami dan tidak ribet, aplikasi ini sangat rekomendasi,selain transaksi cepat, fitur menarik juga banyak di sini",aplikasi mudah dipahami tidak ribet aplikasi rekomendasi transaksi cepat fitur menarik,positif,6.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Suka banget sama aplikasi JakOne Mobile, selain mudah digunakan dan serbaguna banget, fitur-fiturnya juga banyak dan sangat membantu, mau bayar pembelian e-commerce lain juga mudah, pembelian pulsa pun mudah banget nggak pakek ribet",suka banget aplikasi jakone mobile mudah digunakan serbaguna banget fitur fiturnya membantu bayar pembelian e commerce mudah pembelian pulsa mudah banget tidak pakek ribet,positif,7.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi yg serbaguna, bayar tagihan dan lain-lain cukup disini aja ga perlu keluar rumah. Tampilannya juga semakin bagus dan simpel, ga ngeribetin pengguna baru. Semoga ke depan pelayanan semakin meningkat",aplikasi serbaguna bayar tagihan disini tidak keluar rumah tampilannya bagus simpel tidak ngeribetin pengguna semoga pelayanan meningkat,positif,2.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"aplikasi ini sangat membantu saya dalam transaksi, dan dalam pendaftaran nya juga cukup mudah tidak ribet",aplikasi membantu transaksi pendaftaran nya mudah tidak ribet,positif,10.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Jakone dapat melakukan transanksi/pembayaran online lebih mudah, dan praktis tanpa perlu keluar rumah dan ribet ke toko",jakone melakukan transanksi pembayaran online lebih mudah praktis keluar rumah ribet toko,positif,5.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi bagus ,buka rekening juga gak ribet",aplikasi bagus buka rekening tidak ribet,netral,0.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Wah aplikasi yg sangat bagus mudah dipahamin yg paling penting gkribet sama sekali,aplikasi bagus mudah dipahamin penting gkribet,positif,5.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Sangat baik sekali untuk memudahkan transaksi tidak ribet dan simple,memudahkan transaksi tidak ribet simple,positif,9.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi mbanking yng sangat bagus, gak ribet mau tramfer kemana saja pasti aman pendaftaran nya gampang banget❤️",aplikasi mbanking yng bagus tidak ribet tramfer kemana pasti aman pendaftaran nya gampang banget,positif,8.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Proses transaksinya cepet banget, registraingak ribet. Cs nya helpful, keren lah JakOne",proses transaksinya cepet banget registraingak ribet cs nya helpful keren jakone,netral,0.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"pendaftaran nya mudah banget, ga ribet terus mudah banget pas dibuat tf ke bank lain atau pun ke e - wallet, mantapp banget deh",pendaftaran nya mudah banget tidak ribet mudah banget pas dibuat transfer bank e wallet mantapp banget deh,positif,16.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"JakOne Mobile salah satu bank digital yang saya suka. Fitur-fiturnya mudah banget di akses. UI nya gak ribet, load process juga cepat. Great! Ayo segera download",jakone mobile salah bank digital suka fitur fiturnya mudah banget akses ui nya tidak ribet load process cepat great ayo segera download,positif,18.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi nya mantap bgt deh,, kita bisa buka rekening lewat handphone dan pembuatan pisik ATM juga bisa lewat handphone dan d kirim ke alamat rumah,,aktivasi kartu ATM juga sangat mudah,, the best bgt sii terbantu bgt, dan ga ribet antri dan keluar rumah untuk pembuatan kartu,,",aplikasi nya mantap banget deh kita bisa buka rekening handphone pembuatan pisik atm bisa handphone d kirim alamat rumah aktivasi kartu atm mudah the best banget sii terbantu banget tidak ribet antri keluar rumah pembuatan kartu,positif,17.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Bagus banget ini jakone mobile deposit cepat ngak ribet penggunaanya juga sangat mudah terimakasih,bagus banget jakone mobile deposit cepat ngak ribet penggunaanya mudah terimakasih,positif,11.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Rekomended banget . Aplikasi nya ga ribet dan bermanfaat serta fiturnya lengkap serbaguna sehingga sangat membantu,rekomended banget aplikasi nya tidak ribet bermanfaat fiturnya lengkap serbaguna sehingga membantu,positif,7.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya bagus banget, fitur-fiturnya lumayan lengkap kaya beli pulsa, bayar tagihan listrik, terus transfer yg ga ribet prosesnya.",aplikasi bagus banget fitur fiturnya lumayan lengkap kaya beli pulsa bayar tagihan listrik transfer tidak ribet prosesnya,positif,3.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"JakOne Mobile The best,bisa buat Pembayaran apapun, Transaksi Nya pun GK ribet,dan Admin nya responsif bgt,Tampilan aplikasi nya selalu baru dan simpel,mudah di pahami, GOOD JOB lah.",jakone mobile the best bisa pembayaran apapun transaksi nya tidak ribet admin nya responsif banget tampilan aplikasi nya simpel mudah pahami good job,positif,13.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Regitrasi nya mudah dan cepet banget ga ribet lagi, terus mobile banking nya juga aman banyak fitur pula jadi gampang banget buat transkaksinya",regitrasi nya mudah cepet banget tidak ribet mobile banking nya aman fitur gampang banget transkaksinya,positif,11.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Ini aplikasi mempermudah saya buat bertransaksi, banyak fitur menarik dan gampang buat payment tagihan listrik dll . Mudah dan gak ribet buat gue .",aplikasi mempermudah bertransaksi fitur menarik gampang payment tagihan listrik dll mudah tidak ribet gue,positif,7.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Proses pendafataran mudah, pembukaan deposito yang tidak ribet, pembayaran dan penbelian kebutuhan untuk segala kebutuhan dapat berjalan lebih mudah.",proses pendafataran mudah pembukaan deposito tidak ribet pembayaran penbelian kebutuhan kebutuhan berjalan lebih mudah,positif,20.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Pembuatan rekening yang sangat mudah dan cepat, membantu banget bisa scan qris juga jadinya lebih praktis dan ga ribet.",pembuatan rekening mudah cepat membantu banget bisa scan qris jadinya lebih praktis tidak ribet,positif,16.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Keren nih salah satu aplikasi keuangan yang mudah digunakan dan gak ribet Simpel dan ringan digunakan,keren nih salah aplikasi keuangan mudah digunakan tidak ribet simpel ringan digunakan,netral,0.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi seluler baru yang keren dari bank DKI sangat memudahkan transaksi ku dimanapun dan kapanpun pembayaran apa aja bisa dan gampang banget caranya jadi tidak usah ribet, apalagi aplikasinya update terus pokoknya keren banget",aplikasi seluler keren bank dki memudahkan transaksi ku dimanapun kapanpun pembayaran bisa gampang banget caranya tidak ribet apalagi aplikasi update pokoknya keren banget,positif,1.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Akhirnya selesai juga pembukaan rek simple dan ga ribet sangat rekomended,akhirnya selesai pembukaan rek simple tidak ribet rekomended,positif,4.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Enak dipakai Tidak ribet,enak dipakai tidak ribet,positif,4.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi yang serbaguna. Bisa beli pulsa, bayar tagihan apapun bisa, transaksi nya pun ga ribet. Tampilan nya juga simple, jadi orang baru mudah memahami apk nya. Layanan cs pun tergolong responsif. Semoga kedepan layanannya di pertahankan dan tingkatkan lagi. Good job lah",aplikasi serbaguna bisa beli pulsa bayar tagihan apapun bisa transaksi nya tidak ribet tampilan nya simple orang mudah memahami aplikasi nya layanan cs tergolong responsif semoga kedepan layanannya pertahankan tingkatkan good job,positif,12.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi mobile banking fitur berlimpah, Keamanan aplikasi juga terjamin tentunya, privasi pengguna aman, proses smua lancar jaya dan ngga ribet pas cocok buat siapapun.",aplikasi mobile banking fitur berlimpah keamanan aplikasi terjamin tentunya privasi pengguna aman proses smua lancar jaya ngga ribet pas cocok siapapun,positif,9.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi ini membantu banget bisa scan qris bisa melakukan semua transaksi, daftar juga gak ribet. Cepat dan lengkap semua fitur",aplikasi membantu banget bisa scan qris bisa melakukan transaksi daftar tidak ribet cepat lengkap fitur,positif,10.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Lumayan bisa bayar pake Qris juga, membantu bgt dan gak ribet. Aplikasinya juga udah banyak perbaikan, tampilan lebih simple dan fiturnya banyak bgt sangat inovatif",lumayan bisa bayar pakai qris membantu banget tidak ribet aplikasi udah perbaikan tampilan lebih simple fiturnya banget inovatif,positif,11.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi gampang , mudah dan gak ribet buat pembayarannya pakai qris juga bisa , dengan tampilan baru dan banyak fiturnya mempermudah nasabah jadi lebih gampang",aplikasi gampang mudah tidak ribet pembayarannya pakai qris bisa tampilan fiturnya mempermudah nasabah lebih gampang,positif,10.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Luar biasa layanannya sangat memuaskan, fitur2nya juga oke punya Lumayan sih buat pemula ga ribet juga pokoknya mantap dah kembangin terus fitur fiturnya",layanannya memuaskan fitur2nya oke punya lumayan sih pemula tidak ribet pokoknya mantap dah kembangin fitur fiturnya,positif,9.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya simple dan mudah digunain,rekomend buat yg gak mau ribet",aplikasi simple mudah digunain rekomend tidak ribet,positif,2.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Jakone mobile ini aplikasi yang penggunaan nya sangat mudah, aplikasinya cepat. Tampilannya juga keren, bagus, dan menarik, seta sangat memudahkan pengguna nya. Cocok buat aku yg suka cashless, ga perlu bawa banyak duit cash. Pembayaran via QRIS. Recomended tanpa ribet",jakone mobile aplikasi penggunaan nya mudah aplikasi cepat tampilannya keren bagus menarik seta memudahkan pengguna nya cocok suka cashless tidak bawa duit cash pembayaran via qris recomended ribet,positif,9.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"apk nya bagus mempermudah saya kalo mau bayar bayar tapi gaada uang cash, fitur fitur di apk juga sangat berguna semua. daftar nya gampang dan ga ribet",aplikasi nya bagus mempermudah bayar bayar gaada uang cash fitur fitur aplikasi berguna daftar nya gampang tidak ribet,positif,1.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Ini apknya membantu bgt dah, bisa scan qris jg jdi memudahkan bgt untuk bertransaksi. Buka rekening disini jg ga ribet, proses juga cepat. Fitur nya lengkap banget dan mudah digunainnya.👍👍",apknya membantu banget dah bisa scan qris jg jdi memudahkan banget bertransaksi buka rekening disini jg tidak ribet proses cepat fitur nya lengkap banget mudah digunainnya,positif,22.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Berguna dan ngemudahin transaksi banget aplikasi ini, mana pakenya ga ribet dan tampilannya kece, sejauh ini belom ada yang mengecewakan, mantap.",berguna ngemudahin transaksi banget aplikasi pakenya tidak ribet tampilannya kece sejauh belom mengecewakan mantap,positif,13.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Mudah digunakan, bisa buka rekening dan deposito secara online gak ribet lagi ke bank ngantri, aplikasinya juga kekinian dan bisa bayar tagihan smpe beli pulsa juga bisa bagus deh",mudah digunakan bisa buka rekening deposito secara online tidak ribet bank ngantri aplikasi kekinian bisa bayar tagihan smpe beli pulsa bisa bagus deh,positif,7.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Aplikasi jakone mobile sangat bagus mudah dipahami pendaftaran juga sangat mudah langsung acc buka rekening anti ribet2 mantap,aplikasi jakone mobile bagus mudah dipahami pendaftaran mudah langsung acc buka rekening anti ribet2 mantap,positif,18.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Ini aplikasi keren sih, mulai dari fitur yang lengkap sama kemudahan bertransaksi. Nyaman banget dipakenya, mau transaksi pulsa pun ga ribet dan gampang.",aplikasi keren sih mulai fitur lengkap kemudahan bertransaksi nyaman banget dipakenya transaksi pulsa tidak ribet gampang,positif,14.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi mantap, dengan tampilan baru yang keren dan gampang di gunakan. Serta di lengkapi dg fitur transaksi yang ngga bikin ribet. 👍👍👍",aplikasi mantap tampilan keren gampang gunakan lengkapi dg fitur transaksi ngga bikin ribet,positif,4.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"mobile banking yg saya cari tampilan app nya menarik mudah di gunakan, memudah kan dalam hal transaksi apapun dan di manapun bikin semua jdi ga ribet",mobile banking cari tampilan aplikasi nya menarik mudah gunakan memudah transaksi apapun manapun bikin jdi tidak ribet,positif,5.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Aplikasi yang bagus bermanfaat user friendly dan pastinya ga ribet.... Terimakasih,aplikasi bagus bermanfaat user friendly pastinya tidak ribet terimakasih,positif,7.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Pendaftaran nya mudah dan ga ribet , fitur2 aplikasi perbankan nya juga lengkap , cap jempol deh buat Jakone mobile 👍",pendaftaran nya mudah tidak ribet fitur2 aplikasi perbankan nya lengkap cap jempol deh jakone mobile,positif,8.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Sangat membantu mudah digunakan tidak ribet sangat rekomended,membantu mudah digunakan tidak ribet rekomended,positif,7.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya mudah digunakan, bisa bayar tagihan juga di sini jadi gak ribet lagi buat bayar tagiha cuma pake jakone",aplikasi mudah digunakan bisa bayar tagihan tidak ribet bayar tagiha pakai jakone,positif,1.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"M-banking terbaik menurutku. Aplikasinya gak ribet, gampang banget di gunakan. Banyak banget fitur fitur di dalamnya. Keren",m banking terbaik menurutku aplikasi tidak ribet gampang banget gunakan banget fitur fitur dalamnya keren,positif,6.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Aplikasinya bermanfaat dan berguna banget Bisa bayar tagihan apapun transaksi nya pun ga lama dan ga ribet,aplikasi bermanfaat berguna banget bisa bayar tagihan apapun transaksi nya tidak tidak ribet,positif,16.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya ga ribet mudah dipake dan dimengerti, tampilan fitur nya keren dan lengkap. Bagus",aplikasi tidak ribet mudah dipake dimengerti tampilan fitur nya keren lengkap bagus,positif,4.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Mau bayar ato mau beli ini itu jd gampang dan g ribet lg stelah download aplikasi jakOne ini.keren lah transaksi jadi makin mudah.,bayar ato beli gampang tidak ribet lg stelah download aplikasi jakone keren transaksi mudah,positif,10.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Versi barunya makin aneh mening yg dl aja ga ribet.. masa bwt login aja pake perlu foto ga bs² muka ndiri.. aneh,versi barunya aneh mening dl tidak ribet masa bwt login pakai foto tidak bs muka ndiri aneh,positif,5.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Mudah dan cepat, gapake ribet sat set sat set 👍",mudah cepat gapake ribet sat set sat set,positif,3.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya membantu banget, bisa scan qris jg jdimemudahkan bgt untuk bertransaksi. Buka rekening disini jgaga ribet, proses juga cepat. Fitur² nya lengkap",aplikasi membantu banget bisa scan qris jg jdimemudahkan banget bertransaksi buka rekening disini jgaga ribet proses cepat fitur nya lengkap,positif,10.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya udah lumayan bagus, cukup mudah, dan sangat membantu. praktis juga. transaksi nggak ribet",aplikasi udah lumayan bagus mudah membantu praktis transaksi tidak ribet,positif,14.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Mobile banking terbaik cocok untuk pengguna baru UI nya friendly dan mudah digunakan.. sangat direkomedasikan memudahkan transaksi dimana pun kapan pun, pembayaran apa aja jadi mudah dan gak ribet. Mantap pokoknya.",mobile banking terbaik cocok pengguna ui nya friendly mudah digunakan direkomedasikan memudahkan transaksi dimana kapan pembayaran mudah tidak ribet mantap pokoknya,positif,26.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasi yg sangat membantu,bisa buat beli pulsa,bayar listrik,qris Fitur mudah di mengerti ga ribet",aplikasi membantu bisa beli pulsa bayar listrik qris fitur mudah mengerti tidak ribet,positif,5.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Fiturnya menarik dan mudah dipahami, semua token tersedia dari token listrik,pulsa,paketan dll. Jadi lebih mudah beli token dan ngga ribet, recommended buat kalian nihh 🤍",fiturnya menarik mudah dipahami token tersedia token listrik pulsa paketan dll lebih mudah beli token ngga ribet recommended kalian nihh,positif,7.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"pengen top up kartu jaklingko aja ribet harus bikin rekening , udah gitu mesinnya sering gangguan, pake uang cash juga harus bagus mulus baru diterima",pengen top up kartu jaklingko ribet bikin rekening udah gitu mesinnya gangguan pakai uang cash bagus mulus diterima,positif,14.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Bro, kamu harus coba nih mobile banking terbaik yang ada sekarang! Gampang banget dipake, UI nya juga friendly banget buat pengguna. Aplikasinya bagus banget dan direkomendasikan banget. Tampilannya juga oke banget, dan bisa dipake buat semua jenis pembayaran. Aplikasi ini emang hebat banget, bisa memudahkan transaksi kapanpun dan dimanapun. Pembayaran apa aja jadi gampang dan enggak ribet deh.",bro coba nih mobile banking terbaik gampang banget dipake ui nya friendly banget pengguna aplikasi bagus banget direkomendasikan banget tampilannya oke banget bisa dipake jenis pembayaran aplikasi emang hebat banget bisa memudahkan transaksi kapanpun dimanapun pembayaran gampang enggak ribet deh,positif,21.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Pembayaran shoppe, tokped, dan dll bisa pakai Apps ini. Prosesnya juga gak ribet, cepat, dan gampang banget. JakOne is the best. Aplikasi yang aman telah diawasi ojk",pembayaran shoppe tokped dll bisa pakai apps prosesnya tidak ribet cepat gampang banget jakone is the best aplikasi aman diawasi ojk,positif,3.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"aku uda lama bgtt pake JakOne, simple apknya, jd ga perlu ribet ribet terus juga cara daftarnya gampang euyyy. lope sekebon lahhh",uda bgtt pakai jakone simple apknya tidak ribet ribet daftarnya gampang euyyy lope sekebon lahhh,positif,2.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Kemudahan dan kenyamanan bertransaksi cuma di aplikasi JakOne Mobile. Bisa digunakan untuk semua pembayaran, memudahkan transaksi dimanapun dan kapanpun dan yang terpenting untuk saya, pembayaran apa aja jadi gampang dan ga ribet .. thanks JakOne Mobile 🙏",kemudahan kenyamanan bertransaksi aplikasi jakone mobile bisa digunakan pembayaran memudahkan transaksi dimanapun kapanpun terpenting pembayaran gampang tidak ribet thanks jakone mobile,positif,19.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Pendaftaran mudah gak ribet kayak aplikasi lain, fitur lengkap. Mudah digunakan, sangat membantu dalam bertransaksi secara online. Kualitas bagus, mudah dipahami. Aplikasi yang cocok digunakan karena sangat mudah penggunaannya.",pendaftaran mudah tidak ribet kayak aplikasi fitur lengkap mudah digunakan membantu bertransaksi secara online kualitas bagus mudah dipahami aplikasi cocok digunakan mudah penggunaannya,positif,26.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Aplikasi nya mantap .fitur nya lengkap semua. Pembayaran jadi gampang dan pendaftaran nggk ribet.,aplikasi nya mantap fitur nya lengkap pembayaran gampang pendaftaran nggk ribet,positif,6.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Cara daftar gampang ga ribet, prosesnya cepet banget. Mantap dah",daftar gampang tidak ribet prosesnya cepet banget mantap dah,positif,9.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Pake JakOne Mobile jadi lebih praktis dan ga ribet soalnya fitur-fiturnya lengkap banget. Mau ngapain aja jadi satsetsatset. Aplikasinya jg ringan 👍🏻,pakai jakone mobile lebih praktis tidak ribet soalnya fitur fiturnya lengkap banget ngapain satsetsatset aplikasi jg ringan,positif,4.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Bangga pake apps JakOne. Keren, cepat dan anti ribet.",bangga pakai apps jakone keren cepat anti ribet,netral,0.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya bagus bangett buat transaksi, mudah dipahami, loginmya cukup mudah dengan menggunankan email atau no hp, gak ribet sama sekali pokoknya suka bangett, dan juga tersedia beberapa fitur yang biasa aku butuhkan kaya beli pulsa listrik, dan pulsa kuota",aplikasi bagus bangett transaksi mudah dipahami loginmya mudah menggunankan email no hp tidak ribet pokoknya suka bangett tersedia beberapa fitur butuhkan kaya beli pulsa listrik pulsa kuota,positif,5.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
Aplikasi yang bagus sangat direkomendasikan Ada bnyak piliran pembayaran jadi gampang dan gak ribet,aplikasi bagus direkomendasikan bnyak piliran pembayaran gampang tidak ribet,positif,1.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Akhirnya muncul aplikasi mobile banking terbaik, aplikasi yang mudah digunakan dan memiliki UI yang user friendly juga. Aplikasi mobile banking yang bagus, sangat direkomendasikan. Bayangkan tampilannya saja menarik apalagi fungsinya bisa juga digunakan untuk semua pembayaran. Ini aplikasi hebat, yang dapat memudahkan kita melakukan transaksi dimanapun dan kapanpun, pembayaran apa aja jadi gampang dan ndak ribet. Aplikasi seluler baru yang hebat dari Bank DKI, tampilannya baru,good job Bank DKI",akhirnya muncul aplikasi mobile banking terbaik aplikasi mudah digunakan memiliki ui user friendly aplikasi mobile banking bagus direkomendasikan bayangkan tampilannya menarik apalagi fungsinya bisa digunakan pembayaran aplikasi hebat memudahkan kita melakukan transaksi dimanapun kapanpun pembayaran gampang ndak ribet aplikasi seluler hebat bank dki tampilannya good job bank dki,positif,5.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Gampang banget buat top up ewallet, ga perlu ribet lagi deh",gampang banget top up ewallet tidak ribet deh,positif,9.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Kukira aplikasi ini ribet ternyata ngga, registrasi nya mudah dan cepat fitur²nya banyak bisa buat pembayaran, Qris, top up game , dll",kukira aplikasi ribet ternyata ngga registrasi nya mudah cepat fitur nya bisa pembayaran qris top up game dll,positif,4.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Mudah diaplikasikan, nggak ribet, pokok nya mantap deh",mudah diaplikasikan tidak ribet pokok nya mantap deh,positif,11.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Aplikasinya mudah di mengerti & ga ribet bisa bayar air, listrik & beli pulsa yang paling penting bisa beli tiket transportasi 👍 banyak kegunaannya mantap",aplikasi mudah mengerti tidak ribet bisa bayar air listrik beli pulsa penting bisa beli tiket transportasi kegunaannya mantap,positif,10.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
"Saya sangat suka aplikasi ini,fiturnya lengkap,gampang untuk transaksi,dan nga ribet",suka aplikasi fiturnya lengkap gampang transaksi nga ribet,positif,5.0,negatif,negative_pattern: label conflicts with clear negative phrase,ribet,medium,negative_pattern
