review,label,split_set,review_id,clean_review,rating,review_date,app_version,thumbs_up_count,year,lexicon_score_v3,label_v3
sukses aplikasi,positif,train,52f3de24-9289-4e8b-9052-103091a3ceb2,sukses aplikasi,5,2022-09-09 19:46:48,,0,2022,0.6,positif
tidak ganti hp keterangan ganti device login verifikasi data mentok swafoto gaada alternatif verif via vidcall manual kaya bank cs nyalahin jaringan padahal pakai wifi disana jaringan ponsel 5g,negatif,train,c4c2c705-bca5-4d03-929b-85be33cb5eee,tidak ganti hp keterangan ganti device login verifikasi data mentok swafoto gaada alternatif verif via vidcall manual kaya bank cs nyalahin jaringan padahal pakai wifi disana jaringan ponsel 5g,1,2025-06-24 06:47:15,2.2.0,0,2025,-4.0,negatif
update versi terbaru tidak jelas,negatif,train,7c287639-aa66-4dc1-b471-5ffa667d8083,update versi terbaru tidak jelas,2,2023-06-09 08:22:38,2.0.0,0,2023,-0.6,negatif
pertama coba proses registrasi gampang banget butuh beberapa langkah akun langsung aktif interface aplikasi menurut bersih responsif gampang dipahami fitur fiturnya lengkap mulai cek saldo bayar tagihan top up e wallet suka transfer bi fast bisa dilakukan cepat biaya lebih hemat membantu kebutuhan transaksi harian,positif,train,bac410e9-5a6d-4fdf-87cc-bc996c8fc299,pertama coba proses registrasi gampang banget butuh beberapa langkah akun langsung aktif interface aplikasi menurut bersih responsif gampang dipahami fitur fiturnya lengkap mulai cek saldo bayar tagihan top up e wallet suka transfer bi fast bisa dilakukan cepat biaya lebih hemat membantu kebutuhan transaksi harian,5,2025-09-01 23:32:00,,0,2025,6.8,positif
memuaskan,positif,train,918a76be-b602-4ec5-aa93-1b21870a2545,memuaskan,5,2023-06-09 10:13:39,1.0.12,0,2023,1.0,positif
mantappp kerenn nihh appsnya user friendly bangett face aplikasi nya menarik tidak menuhin memori terpenting fitur fiturnya bisa digunainn nicee apps semoga ratingnyaa membaikk,positif,train,a5a01fbc-09d9-484e-9781-a8731b29163d,mantappp kerenn nihh appsnya user friendly bangett face aplikasi nya menarik tidak menuhin memori terpenting fitur fiturnya bisa digunainn nicee apps semoga ratingnyaa membaikk,5,2023-04-14 10:48:23,1.0.9,0,2023,1.0,positif
aplikasi perbankan terbaik jakone mobile mantap epribadeh,positif,train,69ddece9-6039-4f54-9de3-b5ffa6940278,aplikasi perbankan terbaik jakone mobile mantap epribadeh,5,2022-10-11 11:31:31,,0,2022,2.0,positif
aman banget pakai nabung fitur fitur nya mudah jakone mobile banking fleksibel banget,positif,train,291524e8-4f9f-4779-a173-aaa5a20fbca6,aman banget pakai nabung fitur fitur nya mudah jakone mobile banking fleksibel banget,5,2024-10-23 07:01:51,2.14.0,0,2024,1.8,positif
nya m lupa pin setelah urus bank dki cabang dewi sartika ganti nomor bikin m banking alhasil karyawan ngerjain nya tidak jelas buru2 belum tuntas resgis login dirumah al hasil m banking tidak bisa buka,negatif,train,81070363-0316-4feb-8a8c-07169f0999fb,nya m lupa pin setelah urus bank dki cabang dewi sartika ganti nomor bikin m banking alhasil karyawan ngerjain nya tidak jelas buru2 belum tuntas resgis login dirumah al hasil m banking tidak bisa buka,1,2025-10-02 10:45:23,2.17.1,0,2025,-0.8,negatif
aplikasi bagus membantu transaksi,positif,train,df62b51a-a800-416e-85a9-12abc4b1744e,aplikasi bagus membantu transaksi,5,2024-01-30 20:39:56,2.5.0,0,2024,1.4,positif
aplikasi komplit muda dlm penggunaannya,negatif,train,d547013f-3444-47e7-bad1-75122a88b5e5,aplikasi komplit muda dlm penggunaannya,5,2022-07-22 06:39:24,1.0.0,0,2022,-0.4,negatif
bagus banget jakone mobil fitur barunya bagus transaksi nya cepet selama tidak masalah top banget dah pokoknya,positif,val,fdc61b78-a4a6-4fcf-a53e-ab4e569e81f8,bagus banget jakone mobil fitur barunya bagus transaksi nya cepet selama tidak masalah top banget dah pokoknya,5,2022-09-10 22:07:52,1.0.1,0,2022,2.6,positif
aplikasi tidak bisa buka kemarin,negatif,train,600f9cfb-8f2f-4d00-9bc7-277c41fba6d8,aplikasi tidak bisa buka kemarin,1,2026-03-07 15:43:05,2.18.0,0,2026,-0.6,negatif
keren jakonline bisa bayar pakai qirs mudah tampilannya mudah pahami pengguna,positif,train,7bfb01f6-927b-4d73-8096-bc7a28164d00,keren jakonline bisa bayar pakai qirs mudah tampilannya mudah pahami pengguna,5,2022-11-21 15:21:36,1.0.4,0,2022,2.6000000000000005,positif
aplikasi mudah gunakan tampilan keren puas,positif,train,b35ef0f0-b220-4f5d-9c6c-3b9d441a6435,aplikasi mudah gunakan tampilan keren puas,5,2022-09-06 15:14:09,1.0.1,0,2022,2.6,positif
jujur kecewa aplikasi nya klo emang belum layak nya kajian ulang jangan membuat nasabah kecewa tolong it nya kerja bener jangan asal an bersaing bank jangan jdi sampah tidak berguna,positif,train,c70e5317-e7d7-48cb-81a1-b5c077215de7,jujur kecewa aplikasi nya klo emang belum layak nya kajian ulang jangan membuat nasabah kecewa tolong it nya kerja bener jangan asal an bersaing bank jangan jdi sampah tidak berguna,1,2024-04-01 19:46:50,2.10.0,0,2024,0.2000000000000001,positif
menurutku jakone mobile aplikasi benar benar serbaguna aplikasi kita bisa beli pulsa bayar tagihan listrik transfer bank transaksi nya tidak ribet segi tampilan fitur aplikasi simple orang mudah memahami ny,positif,train,73944b95-d932-4fab-a24d-d3330284c5ee,menurutku jakone mobile aplikasi benar benar serbaguna aplikasi kita bisa beli pulsa bayar tagihan listrik transfer bank transaksi nya tidak ribet segi tampilan fitur aplikasi simple orang mudah memahami ny,5,2022-11-18 16:21:28,1.0.4,0,2022,0.5999999999999999,positif
tampilannya keren mudah digunakan pokoknya very user friendly memudahkan keseharian kita mantep pokoknya transaksi mudah nasabah,positif,train,71a40ed3-d9d9-4f78-b6f2-3ea7b6041769,tampilannya keren mudah digunakan pokoknya very user friendly memudahkan keseharian kita mantep pokoknya transaksi mudah nasabah,5,2022-09-20 10:32:30,1.0.2,0,2022,2.8,positif
aplikasi mobile tampilan mudah dipahami fitur nya lengkap,positif,train,fdfb672a-e6fb-4bb0-b373-8ae390ab1b5e,aplikasi mobile tampilan mudah dipahami fitur nya lengkap,5,2022-11-22 12:00:56,1.0.4,0,2022,1.4,positif
pakai jakone pembayaran operasional toko alhamdulillah lancar,positif,train,503e80e3-33b8-4bff-ad92-83b96539ac25,pakai jakone pembayaran operasional toko alhamdulillah lancar,5,2022-10-17 15:49:35,1.0.2,0,2022,1.8,positif
bagus,positif,train,819b5483-b15a-4c0a-b96d-feab9e217a4c,bagus,5,2025-12-14 11:25:15,,0,2025,0.6,positif
tidak hidupin proxy disuruh matiin niat kaga aplikasi nya tu,negatif,val,3e25831a-22e7-4c05-b18a-1a5f76f8bb4c,tidak hidupin proxy disuruh matiin niat kaga aplikasi nya tu,1,2023-12-14 11:36:36,2.5.0,0,2023,-0.8,negatif
aplikasi banget susah d buka tidak bisa d andalkan klo kita sesang urgent transaksi apalagi klo d dki knp bolak balik instal uninstal ya merepotkan,negatif,train,497c516d-d819-4b60-93cd-30dcd812cce7,aplikasi banget susah d buka tidak bisa d andalkan klo kita sesang urgent transaksi apalagi klo d dki knp bolak balik instal uninstal ya merepotkan,3,2024-03-18 12:20:54,2.10.0,1,2024,-0.8,negatif
aplikasi membantu bayar tagihan tidak pakai ribet tampilannya bagus bisa scan qris,positif,train,3e9fea35-15c5-4a14-94c4-ea7617d753aa,aplikasi membantu bayar tagihan tidak pakai ribet tampilannya bagus bisa scan qris,5,2023-01-23 09:26:37,1.0.6,0,2023,0.6,positif
niat bikin aplikasi ngga si kesini kok bermasalah,netral,train,695f7503-6a8e-49f0-a521-856b565df010,niat bikin aplikasi ngga si kesini kok bermasalah,3,2025-05-08 08:45:53,2.17.1,0,2025,0.0,netral
sekelas layanan perbankan milik pemerintah segini jelek nya,negatif,train,24cc40e7-5a4e-4804-96c7-2ac6738bc492,sekelas layanan perbankan milik pemerintah segini jelek nya,1,2025-05-02 23:01:21,,0,2025,-0.1999999999999999,negatif
aplikasi mudah gunakan tampilan keren pasti keuntungan dengna aplikasi,positif,test,41c5d683-c3b7-412d-8f49-326efa89c70d,aplikasi mudah gunakan tampilan keren pasti keuntungan dengna aplikasi,5,2022-09-07 21:13:12,1.0.1,0,2022,3.2,positif
sinyal verifikasi stabil,positif,train,80374a4a-2378-4453-ba54-7d0a2a2dc10d,sinyal verifikasi stabil,5,2024-01-17 10:59:30,,0,2024,0.6,positif
kurang pelayan nya online,negatif,train,9b7fa9b6-38de-46ba-98f0-f73fab72801b,kurang pelayan nya online,1,2026-01-10 16:34:32,2.18.0,0,2026,-0.8,negatif
aplikasi bagus mudah digunakan memudahkan top up jakcard,positif,train,96e5154d-bd35-4464-8c14-aaa0b511c47e,aplikasi bagus mudah digunakan memudahkan top up jakcard,5,2022-11-18 14:32:03,1.0.4,0,2022,3.2,positif
error lebih bagus versi gampang bnr bermasalah,positif,train,7fd57cf4-6812-464b-86da-c42a3a369fac,error lebih bagus versi gampang bnr bermasalah,1,2023-05-14 20:23:40,1.0.11,0,2023,0.4,positif
percuma mbanking tidak bisa ngapa2in payahhhh,positif,train,b143d8e5-773f-4807-b4ca-0aa6898231e3,percuma mbanking tidak bisa ngapa2in payahhhh,1,2025-04-02 13:36:18,2.17.1,1,2025,0.2,positif
aplikasi bagus banget mudah digunakan tampilannya sederhana fiturnya membantu banget nasabah transaksi,positif,train,1230269a-8833-4b67-b903-cf17acc3927f,aplikasi bagus banget mudah digunakan tampilannya sederhana fiturnya membantu banget nasabah transaksi,5,2022-09-06 05:28:28,1.0.1,0,2022,3.2,positif
daftar nasabah jakone mobile prosesnya mudah keren menyukainya jayabterus jakone,positif,train,28c11a7e-bf5a-4f8e-8839-550024343037,daftar nasabah jakone mobile prosesnya mudah keren menyukainya jayabterus jakone,5,2022-10-11 16:58:37,1.0.2,0,2022,1.6,positif
very bad,negatif,train,f6094206-1f4e-4e8d-89eb-1995b7792cd0,very bad,1,2025-04-03 13:25:39,2.17.1,0,2025,-0.8,negatif
apklikasi mudah gunakan pemula tampilan keren mempermudah melakukan transaksi keunggulan fitur nya,positif,train,b0691bef-90aa-4997-b808-0a3634de01da,apklikasi mudah gunakan pemula tampilan keren mempermudah melakukan transaksi keunggulan fitur nya,5,2022-09-03 23:33:20,1.0.0,0,2022,2.6,positif
install berhasil login kekurangan dibanding aplikasi 1 tidak bisa menampilkan saldo rek deposito dibuat aplikasi 2 favorit tidak ikut terekam sehingga favorit 3 setting biometrik belum bisa on keluar aplikasi otomatis 4 tidak bisa tarik tunai kartu atm bank dki mohon segera diperbaiki aplikasi benar2 tidak bisa dipakai,positif,test,d76d25d6-db25-44d6-b342-46692cb2fa48,install berhasil login kekurangan dibanding aplikasi 1 tidak bisa menampilkan saldo rek deposito dibuat aplikasi 2 favorit tidak ikut terekam sehingga favorit 3 setting biometrik belum bisa on keluar aplikasi otomatis 4 tidak bisa tarik tunai kartu atm bank dki mohon segera diperbaiki aplikasi benar2 tidak bisa dipakai,3,2022-08-08 10:27:45,1.0.0,23,2022,1.0,positif
kode otp nya tidak msk pdhal no sy msih aktf,negatif,train,5dde5196-95ff-46d8-a9ea-c4ef8db3effb,kode otp nya tidak msk pdhal no sy msih aktf,1,2023-01-08 16:10:03,1.0.5,0,2023,-0.4,negatif
lebih praktis lebih mudah,positif,train,96a557e2-79cb-47ef-8027-df83f4309ff8,lebih praktis lebih mudah,5,2022-07-22 10:25:22,1.0.0,0,2022,1.6,positif
ya udah transfer masuk dimutasi udah muncul kenapa saldo tidak berubah rekening transfer udah kepotong ngilang kemana duit,negatif,test,57375c4e-8ed7-45c5-b95b-5cdb1d3f6973,ya udah transfer masuk dimutasi udah muncul kenapa saldo tidak berubah rekening transfer udah kepotong ngilang kemana duit,1,2025-09-25 00:36:47,1.0.10,0,2025,-0.3999999999999999,negatif
bukan uang gajian masuk kesini lebih tidak install aplikasi beneran jelek banget apalagi tanggal gajian aplikasi tidak bisa dipakai ngeloading mulu,negatif,train,01468956-7dba-48d4-aa87-cca48b05d26b,bukan uang gajian masuk kesini lebih tidak install aplikasi beneran jelek banget apalagi tanggal gajian aplikasi tidak bisa dipakai ngeloading mulu,2,2024-06-03 19:45:08,2.12.0,0,2024,-2.0000000000000004,negatif
jackone the best banget gampang digunakan transaksi dimanapun kapan ui usernya friendly good job deh,positif,test,7fe59a45-b998-4448-b4ac-1b691a10b057,jackone the best banget gampang digunakan transaksi dimanapun kapan ui usernya friendly good job deh,5,2023-04-15 10:42:05,1.0.10,0,2023,2.8,positif
programmer nya tolong perbaiki segera skrg tidak bisa transfer e wallet ataupun menarik uang secara offline atm nya parah bngt programmer nya program nya bngt memperbarui perangkat nya,negatif,train,72387e71-da0c-466f-925f-0b95155eef6a,programmer nya tolong perbaiki segera skrg tidak bisa transfer e wallet ataupun menarik uang secara offline atm nya parah bngt programmer nya program nya bngt memperbarui perangkat nya,1,2025-04-05 17:35:44,2.17.1,11,2025,-0.6,negatif
pelayanan memuaskan,positif,val,9258f08c-d09b-4a70-9fb0-1d6ba16939da,pelayanan memuaskan,5,2023-05-21 18:59:52,1.0.12,0,2023,1.6,positif
okok,netral,train,d1f18648-d58d-4b2a-9d03-ecdd5627997d,okok,4,2024-02-24 20:42:20,2.9.0,0,2024,0.0,netral
kepala gw tenggleng gara gara swafoto gagal yaudahlah tidak tidak bikin,negatif,train,a3229c29-73ea-4daf-9f3a-190dcfa9e90e,kepala gw tenggleng gara gara swafoto gagal yaudahlah tidak tidak bikin,3,2023-09-19 17:51:32,2.2.0,0,2023,-3.0000000000000004,negatif
benefit gratis aplikasi mendapatkan reward rp600rb mendaftar aplikasi mudah gunakan tampilan keren,positif,train,2bfddbc7-0cc5-4914-8d95-03c50e5c7730,benefit gratis aplikasi mendapatkan reward rp600rb mendaftar aplikasi mudah gunakan tampilan keren,5,2022-09-06 15:25:01,1.0.1,0,2022,2.6,positif
tolong benerin masa transfer bank gaada kemarin beli token listrik gaada,negatif,train,2ba5183a-5597-4a99-ac48-36dbcc784d14,tolong benerin masa transfer bank gaada kemarin beli token listrik gaada,1,2025-04-05 17:47:34,,0,2025,-1.2,negatif
membuka user id terkunci,netral,train,a27ce639-39df-4464-baf2-bf5f669fdb1a,membuka user id terkunci,1,2023-04-06 05:26:56,1.0.8,0,2023,0.0,netral
aplikasi mudah digunakan bisa transfer kesemua bank,positif,train,d3a46705-ed73-4a74-9da1-b413f06ee686,aplikasi mudah digunakan bisa transfer kesemua bank,5,2025-08-27 09:13:19,2.17.1,0,2025,0.8,positif
error bikin susah rakyat jakarta,negatif,val,a6346360-ab77-4cda-9452-147d572186da,error bikin susah rakyat jakarta,1,2025-04-05 12:53:05,,0,2025,-1.6,negatif
aplikasi berguna,positif,train,26d64bc4-7dca-4dfd-90f7-703977043ce9,aplikasi berguna,5,2024-01-19 08:50:48,,0,2024,1.0,positif
bank ribet birokrasinya pembuatan atm batasi aplikasi ujung ujungnya cabang bertele tele buang buang,negatif,test,4f59a452-0bc6-43df-a753-56747f575a2c,bank ribet birokrasinya pembuatan atm batasi aplikasi ujung ujungnya cabang bertele tele buang buang,1,2025-02-07 12:57:23,2.14.0,0,2025,-2.6,negatif
keren apl nya,positif,train,8d8f474e-4a80-4998-b837-cf23f0a16a22,keren apl nya,5,2025-12-14 15:32:13,2.17.1,0,2025,0.8,positif
aplikasi membantu investasi online mudah banget pakaiannya,positif,train,123b0b6b-9383-49ac-a67d-fa592c259be7,aplikasi membantu investasi online mudah banget pakaiannya,5,2023-04-19 20:18:55,1.0.10,0,2023,1.6,positif
bermanfaat,positif,train,1294525c-14f0-4910-a6d8-d8d64aa2c566,bermanfaat,5,2025-08-28 10:51:21,2.17.1,0,2025,1.0,positif
aplikasi nya baguss mudah pahami tidak kendala,positif,train,83fda7c2-cb38-4b42-9606-4d6a7799c4a7,aplikasi nya baguss mudah pahami tidak kendala,5,2024-02-15 10:27:02,2.5.0,0,2024,1.4,positif
aplikasi jakone mobile membantu masalah keuangan mendesak tampilan barunya keren fiturnya membantu mudah dipahami sehingga nasabah mudah melakukan transaksi,positif,train,561fe0c6-6c19-4596-aa84-921a970f0efd,aplikasi jakone mobile membantu masalah keuangan mendesak tampilan barunya keren fiturnya membantu mudah dipahami sehingga nasabah mudah melakukan transaksi,5,2022-09-08 00:51:10,1.0.1,0,2022,2.6,positif
transaksi satset daftar qris mudah smuanya bagus aman,positif,train,dbe16007-b502-45ff-8186-8068f090d4ab,transaksi satset daftar qris mudah smuanya bagus aman,5,2025-09-03 11:47:56,,0,2025,2.0,positif
daftar tidak keluar otp kenapa yaaah hp rusak tau bank dki tolong jawab nomor hp bisa otp tidak nongol nomornya,negatif,train,fd51e8bc-ee03-4c13-954c-8cd5b89681d6,daftar tidak keluar otp kenapa yaaah hp rusak tau bank dki tolong jawab nomor hp bisa otp tidak nongol nomornya,1,2024-01-04 19:31:33,2.5.0,0,2024,-1.6,negatif
aplikasi nya mempermudah nasabah tampilan fitur nya bikin transaksi lebih cepat,positif,test,457368b1-54fd-4d36-99a1-5adada8ed90d,aplikasi nya mempermudah nasabah tampilan fitur nya bikin transaksi lebih cepat,5,2022-09-13 15:33:53,1.0.1,0,2022,1.6,positif
aplikasi lambat,negatif,train,a610bee4-f766-4150-b3a3-aa2e727947e4,aplikasi lambat,1,2024-03-29 13:26:10,2.10.0,1,2024,-0.6,negatif
bank terpercaya,positif,train,321a1455-0d55-4f02-97e5-c00204854b64,bank terpercaya,5,2024-05-30 17:05:56,2.11.0,0,2024,0.8,positif
ingin otp otp nya tidak terkirim overtime pulsa 12 000 padahal,netral,train,575d570b-5cdf-4a7a-b171-918ab832ca60,ingin otp otp nya tidak terkirim overtime pulsa 12 000 padahal,1,2023-11-09 19:29:03,2.3.0,0,2023,0.0,netral
aman pokoknya,netral,train,f6eaf209-b7d2-44c3-b089-fcd9448825c1,aman pokoknya,5,2024-02-01 15:07:26,2.5.0,0,2024,0.0,netral
tidak fitur tarik tunai setor tunai gimana donk,positif,train,adefa78f-c4b4-4b3a-8f96-2e43e84690d8,tidak fitur tarik tunai setor tunai gimana donk,5,2025-02-16 12:40:28,2.14.0,0,2025,1.6,positif
kacauuu update tidak aman,negatif,train,256f2e6c-3ef1-437b-9a45-729f03188e51,kacauuu update tidak aman,2,2023-05-21 14:00:55,,0,2023,-1.0,negatif
menu transfer bank lenyap ditelan bumi,negatif,train,894392e7-7f80-4ecb-b055-00af69fbffb3,menu transfer bank lenyap ditelan bumi,2,2025-04-03 19:35:55,2.17.1,1,2025,-1.0,negatif
pakai jakone mobile transfer uang keluarga bayar tagihan listrik prosesnya cepat aman tidak ribet bahkan cek saldo tinggal klik aplikasi praktis banget kebutuhan sehari hari,positif,train,3e931d96-5b96-4d5a-ab50-cae91376eab1,pakai jakone mobile transfer uang keluarga bayar tagihan listrik prosesnya cepat aman tidak ribet bahkan cek saldo tinggal klik aplikasi praktis banget kebutuhan sehari hari,5,2025-01-09 10:14:34,,1,2025,3.2,positif
fiturnya lengkap mempermudah transaksi apapun bayar tagihan bisa disini,positif,train,ffe1f4aa-7b30-42e2-a659-23fbdc03aa8c,fiturnya lengkap mempermudah transaksi apapun bayar tagihan bisa disini,5,2023-01-25 17:56:52,,0,2023,1.2000000000000002,positif
aplikasi mudah digunakan tampilan simpel fitur lengkap banget transaksi cepat aman cocok kebutuhan sehari hari,positif,train,5744cf7b-55b4-41cb-b334-fb07a8e60b5e,aplikasi mudah digunakan tampilan simpel fitur lengkap banget transaksi cepat aman cocok kebutuhan sehari hari,5,2025-10-06 23:04:37,,0,2025,5.2,positif
aplikasi ny bapuk error dn bermasalah,negatif,val,ee8dcfa4-b6b3-4bb1-b2bb-e0a0f0e2a0d8,aplikasi ny bapuk error dn bermasalah,1,2024-12-11 16:40:26,2.14.0,0,2024,-1.0,negatif
lebih mudah melakukan transaksi keuangan,positif,train,2fc90f63-aa5c-4fcb-abda-7754f4794e94,lebih mudah melakukan transaksi keuangan,5,2023-06-09 17:20:38,2.0.0,0,2023,0.8,positif
aplikasi m banking lambat dunia dibuat sejarah umat manusia,positif,test,b85263b8-30ca-4f31-8af8-a371d465e395,aplikasi m banking lambat dunia dibuat sejarah umat manusia,1,2024-03-31 17:17:06,2.10.0,2,2024,0.1999999999999999,positif
bagus mudah keren,positif,train,b0bf910e-e387-4649-84df-fa82e54d3ef2,bagus mudah keren,5,2022-11-24 16:20:34,1.0.4,0,2022,2.2,positif
aplikasi mudah gunakan tampilan kerenpehhhhh tidak ngaruh blasss byohhhhhhh opp to kiiiih tidak ngaruh blassssssspejhhhhhh,positif,val,d3506a5d-ac57-4712-9069-25a2d1432ff8,aplikasi mudah gunakan tampilan kerenpehhhhh tidak ngaruh blasss byohhhhhhh opp to kiiiih tidak ngaruh blassssssspejhhhhhh,5,2022-09-08 21:17:01,1.0.1,0,2022,0.8,positif
tidak jelas bikin susah bikin mbanking dibikin susah pakai foto verifikasi wajah tidak bisa bisa hapus klo tidak jelas tidak aplikasi bikin susah,negatif,train,4ac484cb-eb33-4eaf-8369-4654d2db2410,tidak jelas bikin susah bikin mbanking dibikin susah pakai foto verifikasi wajah tidak bisa bisa hapus klo tidak jelas tidak aplikasi bikin susah,1,2024-04-05 16:01:49,,0,2024,-3.6,negatif
gimana tarik tunai atm dki tidak bisa proses saldo terpotong setelah bank dki customer service bilang saldo nya 1x24 jam setelah 1x24 jam tidak kunjung saldo nya call center pakai pulsa berbayar telfon bertele tele tolong perbaiki manajemen nya tidak 2 x,negatif,train,cbe2cc1a-abf4-49f9-8045-dca895e5d1b9,gimana tarik tunai atm dki tidak bisa proses saldo terpotong setelah bank dki customer service bilang saldo nya 1x24 jam setelah 1x24 jam tidak kunjung saldo nya call center pakai pulsa berbayar telfon bertele tele tolong perbaiki manajemen nya tidak 2 x,1,2025-12-23 12:08:06,2.18.0,1,2025,-1.4,negatif
lupa pasword tidak terima kode otp coba brapa tidak nerima kode nya knpa yak,negatif,train,7b7fce5c-f966-4ca2-8065-ff35b2abdb5f,lupa pasword tidak terima kode otp coba brapa tidak nerima kode nya knpa yak,3,2023-02-22 14:24:08,1.0.7,0,2023,-1.0,negatif
sebenernya niat engga sih bkin mbangking maksud tujuan mbangking mempermdah transaksi kenyataannya jakone cm bisa cek saldo tidak bs transfer bank virtual account kecuali bank dki nyebelin tolong dibenerin terima kasih,negatif,train,01ed6f66-eb57-4cb3-a31c-0b762d55c4be,sebenernya niat engga sih bkin mbangking maksud tujuan mbangking mempermdah transaksi kenyataannya jakone cm bisa cek saldo tidak bs transfer bank virtual account kecuali bank dki nyebelin tolong dibenerin terima kasih,1,2025-04-07 06:52:43,2.17.1,3,2025,-0.2000000000000001,negatif
pakai aplikasi jakone mudah fiturnya mudah dipahami rekomen sih,positif,train,8f232506-d9e7-48f7-b38e-33ad35a73276,pakai aplikasi jakone mudah fiturnya mudah dipahami rekomen sih,5,2024-09-29 16:14:58,2.14.0,0,2024,2.4000000000000004,positif
setelah update susah kenapa tertulis aplikasi terdeteksi aplikasi tidak resmi bingung mohon solusinya,negatif,train,8bfe470e-5655-46a6-af9d-dbc53c687233,setelah update susah kenapa tertulis aplikasi terdeteksi aplikasi tidak resmi bingung mohon solusinya,3,2023-05-19 15:50:15,1.0.12,1,2023,-0.4,negatif
kenapa bank dki setiap bulan error padahal bulan dibutuhkan tolong ditindak lanjut segera soal mempersulit orang butuh terima kasih terutama jak one mobile,negatif,train,1a4b638e-7213-4437-a704-66ed3b039779,kenapa bank dki setiap bulan error padahal bulan dibutuhkan tolong ditindak lanjut segera soal mempersulit orang butuh terima kasih terutama jak one mobile,1,2025-03-31 10:44:09,2.17.1,8,2025,-0.7999999999999996,negatif
benefit aplikasi mendapatkan reward rp600rb mendaftar,netral,train,bf85a0c8-cd48-4834-ac3d-626273d06d1b,benefit aplikasi mendapatkan reward rp600rb mendaftar,5,2022-09-09 16:30:56,1.0.1,0,2022,0.0,netral
setelah update tidak bisa masuk pakai wifi sekalipun parah jak one lebaran tidak bisa kirim bank dompet digital bank dki sistemnya perbaiki telpon cs cs tidak tau kapan,negatif,train,380e738f-47d5-4b3b-b37f-788dfb764700,setelah update tidak bisa masuk pakai wifi sekalipun parah jak one lebaran tidak bisa kirim bank dompet digital bank dki sistemnya perbaiki telpon cs cs tidak tau kapan,1,2025-04-21 07:55:33,1.0.7,0,2025,-1.0000000000000002,negatif
aplikasi mobile perbankan terburuk,netral,test,c64b2c0a-103d-4f69-befb-196e149c2e4e,aplikasi mobile perbankan terburuk,1,2024-07-25 13:16:56,,0,2024,0.0,netral
kenapa yaa pas klik pendidikan tidak bisa klik tolong diperbaiki aplikasi,netral,train,07f42d2f-8340-4e2d-a997-09a48f411fb9,kenapa yaa pas klik pendidikan tidak bisa klik tolong diperbaiki aplikasi,3,2022-09-03 10:42:23,1.0.0,0,2022,0.0,netral
masa gabiaa login apaan bat si,negatif,train,410cdedf-6d3e-4de3-adcb-45226a4c0874,masa gabiaa login apaan bat si,1,2023-06-10 21:54:53,2.0.0,0,2023,-0.8,negatif
aplikasi bermanfaat transferan cepat masuk bahkan dibawah 10 menit transaksi langsun selesai uang diterima,positif,train,a9396978-3815-4a85-89b5-74fe7fa5e629,aplikasi bermanfaat transferan cepat masuk bahkan dibawah 10 menit transaksi langsun selesai uang diterima,5,2022-10-15 13:47:49,1.0.2,0,2022,2.0,positif
jakone terbaik amazing luarbiasa aplikasi beneran bagus aman good job,positif,train,9188683b-3436-4208-99c6-90a4ce1c2be3,jakone terbaik amazing luarbiasa aplikasi beneran bagus aman good job,5,2022-10-15 17:14:39,,0,2022,3.8,positif
setelah perbarui saldo ngga bisa kebuka aplikasi error,negatif,train,6f44d4cd-bbe0-4c13-ae58-7c5356f42209,setelah perbarui saldo ngga bisa kebuka aplikasi error,1,2024-07-16 23:26:52,2.12.0,0,2024,-1.0,negatif
mantap jakone,positif,train,37462d65-3cda-4aaf-b894-8e389997059d,mantap jakone,5,2023-05-19 19:35:45,1.0.12,0,2023,1.0,positif
aplikasi aneh setiap dibuka loading ngga ujungnya wkwk padahal jaringan bagus buka youtube tiktok bca mobile dll lancar,positif,train,df3f8034-0321-4116-af83-a743a35f4a59,aplikasi aneh setiap dibuka loading ngga ujungnya wkwk padahal jaringan bagus buka youtube tiktok bca mobile dll lancar,1,2023-02-16 19:03:49,1.0.7,4,2023,1.4,positif
sampah login doang pakai kepotong pulsa masuk persulit,negatif,train,a59dfe39-f788-422c-ac95-d455a1d27a32,sampah login doang pakai kepotong pulsa masuk persulit,1,2026-04-24 19:03:27,2.18.0,0,2026,-0.6000000000000001,negatif
tidak terima kode otp padhal nomornya wa tlong perbaiki,negatif,train,e4d71cf6-461f-48ff-81e8-87d565dce635,tidak terima kode otp padhal nomornya wa tlong perbaiki,3,2024-05-21 09:39:47,2.11.0,0,2024,-0.4,negatif
fiturnya lengkap plus aman banget simpen uang tampilannya jg simple mudah banget org download,positif,train,5d941c32-4a37-4e1b-be15-ac32b67e7d0e,fiturnya lengkap plus aman banget simpen uang tampilannya jg simple mudah banget org download,5,2024-10-22 12:43:49,2.14.0,0,2024,3.0,positif
aplikasi mudah mengerti tidak ribet bisa bayar air listrik beli pulsa penting bisa beli tiket transportasi kegunaannya mantap,positif,train,7c634d67-3662-44ef-858d-65aaf1033677,aplikasi mudah mengerti tidak ribet bisa bayar air listrik beli pulsa penting bisa beli tiket transportasi kegunaannya mantap,5,2022-11-24 17:20:05,,0,2022,2.8,positif
aplikasi bagus,positif,train,03b93d2c-ccb2-4eb3-92a3-fdfe308f572d,aplikasi bagus,5,2024-02-05 13:06:51,2.5.0,0,2024,0.6,positif
