word	weight
ngomel	-0.8
ngomongin	-0.6
ngotot	-0.8
nihh	-0.6
nihil	-0.8
nikah	-0.6
ninggalin	-0.8
nira	-0.6
nis-	-0.6
nista	-1.0
nistaan	-1.0
njir	-0.6
noda	-0.8
nol	-0.6
nona	-0.6
nongol	-0.4
nujum	-0.8
numpuk	-0.6
nungguin	-0.4
nusuk	-0.6
nuzul	-0.8
nyakitin	-1.0
nyalahin	-0.8
nyampah	-0.8
nyamuk	-0.2
nyangka	-0.6
nyanyang	-1.0
nyari	-0.4
nyariin	-0.4
nyasar	-0.8
nyebelin	-0.8
nyebut	-0.6
nyelekit	-0.8
nyenyak	-0.8
nyenyat	-0.8
nyenyeh	-0.8
nyerah	-0.6
nyeri	-0.8
nyesal	-0.8
nyesek	-0.8
nyesel	-1.0
nyet	-0.8
nyiksa	-0.8
nyinyir	-0.8
nyolong	-0.8
nyontek	-1.0
nyuruh	-0.6
obat	-0.6
obat bedil	-0.6
obral	-0.6
obrolan	-0.8
obsesi	-0.4
obsolet	-1.0
ocehan	-0.8
odoh	-1.0
ogah	-0.6
ogah-ogahan	-0.8
ogel	-0.8
oles	-0.8
olok	-0.8
olok-olok	-1.0
oma	-0.4
omong	-0.8
omong kosong	-0.8
omongan	-0.8
onak	-0.8
onar	-1.0
ongkang-ongkang	-0.8
ongok	-0.6
onyak-anyik	-0.8
oon	-1.0
open	-0.6
opium	-0.6
oposisi	-0.6
opp	-0.2
ora	-0.6
orang bunian	-0.8
orang halus	-0.8
orang-orangan	-0.6
orbit	-0.8
orok	-0.6
osteoporosis	-1.0
otak ayam	-1.0
otak telur	-1.0
otak udang	-1.0
otaknya	-0.4
otek	-0.8
otot	-0.8
otp gagal	-1.0
oven	-0.8
ovipositor	-0.6
oyok	-0.6
oyong	-0.8
pa	-1.0
pacak	-0.8
pacar	-0.6
pacul	-0.8
pada	-0.6
padang luas	-0.6
padang pasir	-0.6
paganisme	-1.0
pagebluk	-1.0
pagi	-0.6
pagina	-0.4
pahit	-0.6
pailit	-1.0
pait	-0.8
pajak	-0.6
pakar	-0.2
paksa	-0.8
palat	-1.0
pales	-0.8
palit	-0.6
palka	-0.6
palolo	-0.8
pamer	-0.6
pameran	-0.6
pamflet	-0.6
pampat	-1.0
panar	-0.6
panas hati	-1.0
pancakara	-0.8
pancaran	-0.6
pancur	-0.6
pandemi	-1.0
pandir	-1.0
panggil	-0.2
pangkal kerongkongan	-1.0
pangkur	-0.8
pangsa	-0.6
panik	-0.8
panji-panji	-0.6
pantang	-0.8
pantas	-1.0
pantes	-0.6
pantesan	-0.4
papak	-0.6
papakerma	-1.0
papar	-0.6
parah	-1.0
parah banget	-1.0
paralelogram	-0.8
paranormal	-0.4
parau	-0.8
pari-	-0.6
pariwara	-0.6
parlemen	-0.6
parlente	-0.8
parokial	-0.6
paruh	-0.6
parut	-0.6
pasak	-0.8
pasal	-0.8
pasif	-0.6
pasokan	-0.6
pasuk	-0.6
pasukan	-1.0
patah	-0.8
patah pucuk	-1.0
pataka	-0.6
patgulipat	-1.0
pati	-1.0
patos	-1.0
patuk	-1.0
patung	-0.6
patut	-1.0
pautan	-0.8
pawana	-0.8
payudara	-0.6
pdhal	-0.4
pecat	-1.0
pedar	-0.8
pedas	-0.8
pedes	-0.4
pedih	-0.8
pedofil	-1.0
pegal hati	-0.8
pegang	-0.4
pegari	-0.6
pegawai negeri	-0.6
pegawai pemerintah	-0.6
pejabat	-0.6
pejajaran	-0.8
pekak	-0.6
pekik	-1.0
pekikan	-1.0
pekir	-0.8
pekuk	-0.6
pelak	-0.6
pelaksanaan	-0.8
pelana	-0.6
pelantikan	-0.6
pelanting	-0.6
pelecehan	-1.0
pelecok	-0.6
pelerai	-0.6
peles	-0.2
peleset	-0.8
pelesit	-0.8
pelet	-0.6
peletan	-0.6
pelir	-1.0
pelit	-1.0
pelontar	-0.6
pelor	-0.6
pelosok	-0.6
pelosot	-0.6
peluk	-0.6
peluru	-0.6
pemain	-0.6
pemakai bahasa	-0.6
pemalak	-1.0
pemantik api	-0.8
pemarah	-0.8
pematang	-0.8
pembabil	-0.8
pembaiatan	-0.6
pembalut	-0.6
pembangkang	-0.8
pembantah	-0.8
pembarut	-0.6
pembatalan	-0.6
pembelit	-0.6
pembendung	-0.6
pemberadaban	-0.6
pemberian	-0.6
pemberitahuan	-0.6
pemberon-takan	-0.8
pembersih	-0.8
pembesar	-0.4
pembohong	-0.8
pembudayaan	-1.0
pembungkus	-0.6
pemburu	-1.0
pemerasan	-0.8
pemerdaya	-0.8
pemikiran	-0.6
peminta-minta	-0.8
pemisah	-0.6
pemupusan	-0.6
penabalan	-0.6
penanda	-0.6
penanggalan	-0.8
penanggung	-0.8
penangkis	-0.6
penarah	-0.6
penarung	-0.8
penasaran	-0.6
penata	-0.6
pencahayaan	-0.6
pencegah	-0.6
pencemaran	-0.8
pencerahan	-0.6
pencet	-0.4
pencolek api	-0.8
pencucuk	-0.6
pencukuran	-0.8
pendamai	-0.6
pendapatan	-0.6
pendek	-0.4
pendek akal	-0.6
pendek tali	-0.8
penderitaan	-1.0
pending	-0.6
pendongkrak	-0.6
pendusta	-0.8
penelik	-0.6
penengah	-0.6
penerangan	-0.6
penertiban	-0.4
peng-antara	-0.6
pengacauan	-0.8
pengakuan	-0.6
pengamitan	-0.8
pengang	-0.6
penganggur	-0.8
pengangguran	-0.8
pengangkatan	-0.6
pengangkutan	-1.0
pengantara	-0.6
pengap	-0.8
pengar	-0.8
pengebat	-0.6
pengecoh	-0.8
pengejawantahan	-0.6
pengeluaran	-0.6
pengesahan	-0.6
pengetam	-0.6
penggali	-0.8
pengganggu	-0.8
penggaruk	-0.6
penggelapan	-0.8
penggentaran	-0.8
pengguguran	-0.6
penghabisan	-0.6
penghalang	-1.0
penghambat	-1.0
penghapus	-0.6
penghapusan	-0.6
penghilangan	-0.6
penghinaan	-1.0
penghisapan	-0.8
penghormatan	-0.6
penghukuman arestasi	-0.6
pengikat	-0.6
pengindahan	-0.4
pengingkaran	-0.6
pengintai	-0.6
pengiriman	-1.0
pengiring	-0.6
pengotoran	-0.8
pengukuhan	-0.6
pengumpil	-0.6
pengumuman	-0.6
pengungkit	-0.6
pengunjukan	-0.6
peniadaan	-0.6
penindasan	-0.8
penindihan	-0.8
pening	-0.6
penipu	-0.8
penipuan	-1.0
penis	-1.0
peniti	-0.8
penjara	-0.8
penjelmaan	-0.6
penjuru	-0.6
penobatan	-0.6
penodong	-1.0
penolak	-0.6
penongkat senduk	-0.6
pensiun	-0.6
pental	-0.6
pentung-pentungan	-0.8
penubuhan	-0.6
penuh sesak	-0.6
penumpang	-0.6
penurunan	-1.0
penurut	-0.6
penutup	-0.6
penutupan	-0.4
penutur bahasa	-0.6
penuturan	-0.6
penyadaran	-0.6
penyadur	-0.6
penyakit	-0.8
penyalut	-0.6
penyangga	-0.6
penyanggah	-0.8
penyangkal	-0.8
penyap	-0.6
penyatuan	-0.8
penyebab	-0.6
penyekutuan (allah)	-1.0
penyelewengan	-0.8
penyelidikan	-1.0
penyemat	-0.8
penyepelean	-0.8
penyepit	-0.6
penyertifikatan	-0.8
penyigian	-0.6
penyimpangan	-0.8
penyinaran	-0.6
penyodok	-0.6
penyudah	-0.4
penyudahan	-0.6
penyumbat	-0.6
penyungkit	-0.6
pepak	-0.6
pepat	-0.6
pepet	-1.0
peradam	-1.0
peragaan	-0.6
perahu	-0.8
perak	-0.8
peranakan	-0.6
perang	-0.6
perang mulut	-1.0
peranjat	-0.6
perantara	-0.8
perapian	-0.8
perban	-0.6
perbantahan	-0.6
perbaraan	-0.8
perbedaan	-0.4
perbincangan	-0.6
percabangan	-0.8
percaturan	-0.6
percekcokan	-0.8
perdata	-0.6
perdebatan	-0.6
perebutan	-0.6
perenyak	-0.8
peres	-0.6
peretel	-0.8
pergabungan	-0.6
pergesekan	-0.8
pergi	-0.6
pergok	-1.0
perguaman	-0.8
perhiasan	-0.8
perih	-0.8
periksa	-1.0
pering	-0.6
perit	-0.8
perkakas	-0.6
perkara	-0.8
perkawinan	-0.6
perkembangan	-0.8
perkutut	-0.6
perlahan-lahan	-0.8
perlawanan	-1.0
perlengkapan	-0.6
perlina	-0.6
permai	-0.8
permenungan	-0.6
permusuhan	-1.0
perosok	-0.8
perpegangan	-0.4
persangkutan	-0.8
persengketaan	-0.8
persesuaian bunyi	-0.6
persetubuhan	-0.6
persoalan	-0.6
persuasi	-0.6
pertentangan	-1.0
pertunjuk	-0.6
pertunjukan	-0.6
pertunjukan perasaan	-0.6
perundungan	-0.8
perus	-1.0
perusuhan	-0.8
perwujudan	-0.6
pesan	-0.6
pesawat	-0.6
peserta	-0.6
petaka	-0.8
petanda	-0.6
petir	-0.6
petugas	-0.6
petung	-0.6
petus	-0.6
pgen	-0.2
php	-0.8
pialang	-0.6
pica	-0.8
pijat-pijat	-1.0
pikat	-0.8
pikir	-0.4
pikiran tumpul	-0.6
pikul	-0.4
pikulan	-0.4
pikun	-0.8
pilak	-1.0
pilih	-0.4
pilih-pilih	-0.6
pilon	-0.6
pilu	-1.0
pinak	-0.6
pincang	-0.8
pindah	-0.6
pinggir	-0.8
pingsan	-0.6
pipis	-0.4
pipitan	-0.6
pisah	-0.6
pita	-0.8
pitnah	-0.6
piye	-0.6
please	-0.6
plonga-plongo	-0.6
plongah-plongoh	-0.6
pls	-0.6
pohon	-0.8
pojok	-0.6
poko	-0.4
pokoknya	-0.6
pokonya	-0.4
pol	-0.6
politik	-0.2
polos	-0.4
polusi	-0.8
pongah	-1.0
pongsu	-0.8
poor	-0.8
popokan	-0.8
porak-poranda	-1.0
porno	-1.0
potel	-1.0
potol	-0.8
potong	-0.4
praduga	-0.6
prahara	-0.6
prajurit	-1.0
pranatal	-0.6
prapendapat	-0.6
prasangka	-0.6
presentasi	-0.6
pretel	-0.8
prihatin	-0.6
primer	-0.8
primitif	-0.8
prinsipil	-0.8
problem	-0.8
prosa	-0.8
prosais	-0.6
prosedur	-0.8
protes	-0.6
puaka	-0.8
puasa	-0.4
puatang	-1.0
pub	-0.8
pucat	-0.8
pudar	-0.6
puisi	-0.6
pukang	-0.6
pukul	-0.8
pukulan	-0.6
pulak	-0.4
pumpun	-0.6
pun	-0.6
punah	-0.8
puncak	-0.6
pundung	-0.8
puntianak	-1.0
puntung	-0.6
pupus	-1.0
puputan	-0.6
purba	-0.6
purbasangka	-0.6
purnama	-0.6
purwa	-0.4
pusang	-1.0
pusing	-0.8
pusing keling	-1.0
pusink	-0.6
puspamala	-0.6
pusu	-0.8
pusung	-0.6
putau	-0.6
putih	-0.8
putih tulang	-0.4
putus	-1.0
putus akal	-1.0
putus jiwa	-1.0
putus napas	-0.8
putus nyawa	-1.0
putus tali gantung	-0.4
putus usia	-0.6
puyan	-0.8
puyeng	-0.8
qada	-0.4
raba	-0.6
rabak	-0.6
rabies	-0.8
rad	-0.6
radang	-0.8
radikal	-0.8
radius	-0.8
ragam	-0.8
ragu	-0.6
ragu-ragu	-0.6
raguk	-0.6
rahmat	-0.6
raib	-0.6
raiso	-0.6
rajam	-1.0
rajaman	-0.8
rakaat	-0.8
ramai	-1.0
ramal	-0.4
rambang	-1.0
rampak	-1.0
rampang	-0.4
rampas	-0.8
rampok	-1.0
ranai	-0.8
ranap	-1.0
rancap	-0.8
rancau	-0.6
randek	-0.6
random	-0.8
rang	-0.6
rangkai	-0.8
rangkap	-0.6
rangkul	-0.6
rangsang	-0.6
rantai	-0.6
rantaian	-0.6
rantas	-0.6
rantus	-0.6
ranyah	-1.0
rapat	-0.6
rapet	-0.4
rapun	-1.0
rasa	-0.4
rasa hati	-0.4
rasa malu	-0.8
rasain	-0.6
rasialisme	-1.0
rasio	-0.8
rasionalitas	-0.8
rasisme	-1.0
rasuk	-0.6
rata	-0.8
ratap	-0.6
ratapan	-0.6
rawak	-1.0
rawan	-1.0
rayah	-1.0
rayu	-0.8
rayuan	-0.6
reaksi	-1.0
realisasi	-0.6
realitas	-0.6
reba	-1.0
rebah	-0.6
rebak	-0.6
rebeh	-1.0
rebet	-1.0
rebut	-0.6
reca	-0.6
receh	-0.8
recehan	-0.8
redam	-1.0
redang	-0.8
redik	-1.0
redup	-0.6
reguk	-0.6
reka	-0.4
rekam	-0.6
rel (kereta api)	-0.8
relai	-1.0
relasi	-0.8
relevansi	-0.8
relung	-0.4
rem	-1.0
remaja	-0.4
rembas	-1.0
remeh	-1.0
rempak	-0.8
remuk	-0.8
remuk redam	-1.0
rencana	-0.8
rendah	-1.0
rengeh	-0.6
renggang	-0.6
rengsa	-1.0
rentan	-0.8
renti	-0.6
renyang	-1.0
renyem	-0.6
repot	-1.0
represi	-0.8
reput	-0.6
resah	-1.0
resan	-1.0
resek	-0.8
resesi	-1.0
residivis	-1.0
resistan	-0.4
resonansi	-0.6
restan	-0.6
restoran	-0.8
resultan	-0.6
resurjensi	-1.0
retak	-0.8
retas	-0.6
retek	-0.6
rewel	-0.8
reyot	-0.6
riang gembira	-0.6
riba	-0.6
ribet	-0.8
ribet banget	-0.8
ricuh	-0.8
rida	-0.6
rim	-0.6
rinding	-0.6
rindu	-0.6
rindunya	-0.4
ringan lidah	-0.8
ringan mulut	-0.8
ringkas	-0.4
ringkih	-0.8
ringkik	-0.6
ringkus	-1.0
rintik	-0.6
rip	-1.0
risa	-0.8
risi	-0.6
risiko	-0.6
riuk	-0.6
robek	-0.6
roboh	-1.0
roda	-1.0
rogoh	-0.6
rogok	-0.6
roh jahat	-0.8
rokok	-0.6
rombak	-0.4
rombeng	-0.6
rombengan	-0.8
rombongan	-0.8
romong	-0.8
rompak	-1.0
rompeng	-0.8
rompes	-0.8
rompoh	-0.8
rompok	-0.4
rompong	-0.6
rompyok	-1.0
rongga	-0.6
ronggang	-0.6
rongkol	-1.0
rongseng	-0.8
rongsok	-0.6
rongsokan	-0.6
rontok	-0.6
rosak	-0.6
rua	-0.8
ruai	-0.8
ruak	-0.8
ruang	-0.6
ruat	-0.8
rubuh	-1.0
rucah	-1.0
rudapaksa	-0.8
rudin	-1.0
rugi	-1.0
rumbing	-0.8
rumit	-1.0
rumor	-1.0
runcing	-0.8
rundung	-0.8
runtuh	-1.0
runtun	-1.0
runyam	-1.0
rurut	-1.0
rusak	-0.8
rusak binasa	-0.8
rusuh	-0.8
rusuk	-0.8
rute	-0.8
ruwet	-0.8
ruyup	-1.0
sabak	-0.6
sabil	-0.8
sabit	-0.6
sad	-0.8
sadis	-1.0
sadur	-0.6
safa	-0.8
safih	-0.8
safinah	-0.6
sahara	-0.4
saja	-0.6
sajak	-0.6
sajen	-0.8
sakit	-1.0
sakit hati	-0.6
sakit ingat	-0.8
sakit ingatan	-0.8
sakit jiwa	-0.8
sakit-sakitan	-0.8
sakitnya	-0.8
sakral	-0.4
saksama	-1.0
salah	-0.8
salah benang	-0.2
salah langkah	-0.6
salah tingkah	-0.8
salah urat	-0.6
salahku	-0.8
salak	-0.6
saldo hilang	-1.0
sama sekali	-0.6
sama-sama	-0.8
samar	-1.0
sambar	-0.6
sambaran	-0.6
sambat	-0.6
sambel	-0.4
sambit	-1.0
sambung	-0.6
sambungan jiwa	-0.6
sampah	-0.8
sampai	-0.8
sampai hati	-0.4
sampai rasa	-0.4
sampean	-0.8
samping	-0.8
sampuk	-0.6
sampul	-0.6
sampur	-0.6
sanding	-0.4
sandung	-1.0
sangat	-1.0
sange	-1.0
sanggama	-0.4
sanggit	-0.6
sangit	-1.0
sangkut	-0.8
sangkut-paut	-0.8
sangsi	-1.0
sano	-0.8
santet	-1.0
sapi	-0.6
sapi jantan	-0.6
sapit	-0.6
sapu	-0.6
sara	-0.6
sara bara	-1.0
sarak	-0.6
saran	-0.6
sarangan	-0.6
sarau	-1.0
sarik	-0.6
sarit	-0.8
sarung	-0.6
sasana	-0.6
satelit	-0.6
satir	-0.4
satire	-0.6
saum	-0.4
sawat	-1.0
saya	-0.6
sayangnya	-0.6
sayap	-0.8
sayat	-0.8
sayu	-0.6
sayu rawan	-0.6
sayu rayu	-0.6
sayup	-0.6
se-sat pusat	-0.8
seandainya	-0.2
sebagai	-0.6
sebaran	-0.6
sebarang	-0.4
sebat	-0.6
sebel	-1.0
sebelah	-0.8
sebentar	-0.4
seberang	-0.6
sebit	-0.8
sedat	-0.8
sedi	-0.4
sediaan	-0.6
sedih	-1.0
sedihhh	-1.0
sedihnya	-1.0
sedikit	-0.8
sedikit-dikitnya	-0.6
sedu	-1.0
seenak	-0.8
seenaknya	-0.8
segi	-0.8
segitu	-0.6
segitunya	-0.6
sekadar	-0.6
sekali	-0.2
sekedup	-0.6
seko	-0.6
sekongkol	-0.8
sekongkolan	-0.8
sekop	-0.6
seksi	-0.6
seksologis	-0.4
seksualitas	-1.0
sekurang-kurangnya	-0.6
sekutu	-0.6
seladang	-0.6
selagi	-0.4
selap	-0.6
selebaran	-0.6
seleder	-1.0
selekeh	-1.0
selektif	-0.6
selempang	-1.0
selerang	-1.0
selesma	-0.6
seleweng	-1.0
selia	-0.8
selidik	-0.6
selingkuh	-1.0
selingkuhan	-1.0
selir	-0.8
selisih	-0.8
selit-belit	-0.6
selokan	-0.8
selubung	-1.0
seluk beluk	-0.8
seluk-beluk	-0.8
selulur	-0.4
seluruhnya	-0.6
selusur	-0.6
semak hati	-1.0
seman	-1.0
semangatin	-0.2
semaput	-0.8
semata-mata	-0.4
semau	-0.6
semayam	-0.6
sembah	-0.4
sembam	-0.8
sembarang	-0.8
sembarangan	-0.8
sember	-0.8
sembrono	-1.0
sembul	-0.6
sembunyi-sembunyi	-0.8
sembur	-0.6
semburan	-0.8
semena	-0.6
semena-mena	-1.0
semenggah	-1.0
sementara	-0.8
sementung	-1.0
semok	-0.8
sempelah	-0.8
sempit	-0.8
semprot	-1.0
semprotan	-1.0
sempuras	-0.6
semrawut	-1.0
semua	-0.6
semuanya	-0.6
senat	-0.6
sendal	-0.6
sendiri	-0.6
sendirian	-0.6
sendu	-0.4
senengnya	-0.2
senewen	-0.8
sengaja	-0.4
sengal	-0.8
senging	-1.0
sengsara	-1.0
seni	-0.8
senior	-0.6
senjang	-0.8
senonoh	-1.0
sensasi	-1.0
sensi	-0.8
sentakan	-1.0
senteng	-1.0
sentilan	-1.0
sentimen	-0.6
sentong	-0.6
sentuh	-0.4
sentuh asa	-0.2
sentuk	-0.8
senyampang	-0.8
senyap	-0.8
senyur	-0.8
sepak	-0.6
separuh	-0.6
sepenuhnya	-0.6
seperti	-0.2
sepertinya	-0.4
sepi	-0.6
sepihak	-0.6
sepit	-0.6
sepuh	-0.6
serabutan	-1.0
seraga	-0.6
serah	-0.6
serak	-0.8
serakan	-0.6
seram	-0.8
serampangan	-1.0
serampu	-0.6
seranah	-0.6
serang	-0.8
serangan	-0.6
serawak	-0.6
serem	-1.0
serenging	-1.0
serengit	-0.8
serik	-0.6
serindai	-1.0
sering crash	-1.0
sering gangguan	-1.0
seringing	-0.8
serius	-1.0
serobot	-0.6
serong	-0.8
serpihan	-0.8
serupa	-0.6
serutu	-0.6
server down	-1.0
sesak	-0.6
sesal	-0.8
sesalan	-1.0
sesat	-0.8
sesat akal	-0.4
sesat pusat	-0.8
setan	-0.8
setek	-0.8
setengah	-0.6
seteru	-0.8
setia	-0.8
setimbang	-0.6
setimpal	-1.0
setip	-0.6
sewal	-1.0
sewenang-wenang	-1.0
sewot	-1.0
shabu-shabu	-0.6
shy	-0.6
si dia	-0.6
si fulan	-0.6
si polan	-0.6
sia	-1.0
sia-sia	-0.8
sial	-1.0
sialan	-1.0
sian	-0.6
siapa	-0.4
siapanya	-0.4
siaran	-0.6
sidang	-0.6
sidik midik	-0.6
sifer	-0.6
sigar	-0.6
signifikansi	-0.8
sihh	-0.4
sikit	-0.6
siklon	-0.8
siksa	-1.0
siksaan	-1.0
sila	-0.8
silam	-0.8
silang	-0.8
silang selisih	-0.8
silang sengketa	-0.8
silap	-0.8
silap mata	-1.0
silu	-1.0
siluman	-1.0
simak	-1.0
simbah	-0.6
simpan	-0.6
simpang	-0.8
simpang-siur	-0.8
simpatik	-0.8
sin	-0.2
sindir	-0.6
sindiran	-0.6
singgah	-0.4
singgung	-1.0
singkat	-0.6
singkat akal	-0.6
singkil	-0.8
singkir	-1.0
sinting	-1.0
sipongang	-0.6
sirap hati	-0.4
siratan	-0.6
sirik	-1.0
sirkuler	-0.6
sirna	-1.0
sisa	-0.8
sisih	-0.4
sistem	-0.8
sistematik	-0.6
sistematis	-0.6
sitoplasma	-1.0
sivilisasi	-0.6
skors	-0.6
slebor	-1.0
slip	-1.0
soak	-1.0
soal	-0.2
soal jawab	-0.6
soalnya	-0.2
sobek	-0.6
sodok	-0.6
soe	-1.0
sogok	-0.8
sogokan	-0.8
solek	-0.8
solokan	-0.8
sombong	-0.6
someng	-0.8
somplak	-0.8
soms	-0.8
songsong	-0.4
sontak	-0.8
sorak	-0.6
sorang	-0.4
sorangan	-0.6
sorry	-0.8
sosi	-1.0
sotau	-0.8
sotoy	-0.8
spam	-0.6
spektakel	-0.6
spion	-0.6
stagnan	-0.6
stagnasi	-1.0
stalk	-0.8
stalking	-0.8
stok	-0.6
stori	-1.0
stres	-0.8
stress	-1.0
suak	-0.4
suap	-0.6
suari	-0.6
subang	-0.2
subversif	-0.8
sudahlah	-0.6
sudi	-0.6
sudu	-0.6
sugesti	-0.6
suka hati	-0.6
suka mengganggu	-0.8
sukaria	-0.6
sukatan	-1.0
sulalah	-0.6
sulfur	-0.6
sumarah	-0.8
sumbang	-0.8
sumbat	-0.6
sumbing	-0.8
sumpah serapah	-1.0
sumpal	-0.6
sumpek	-0.8
sumpit	-0.6
sun	-0.6
sunam	-0.6
sundal bolong	-1.0
sunduk	-0.6
sundut	-0.6
sungguhpun	-0.6
sungkan	-0.8
sungkap	-0.6
sungkawa	-0.6
suni	-0.8
suntuk	-0.8
sunu	-0.4
sunyi	-0.6
supaya	-0.6
suplai	-0.6
surah	-0.8
suram	-1.0
surat takdir	-0.6
suratan takdir	-0.6
suri	-0.2
surih	-0.6
suruh	-0.4
surup	-1.0
surut	-0.8
susah	-0.6
susah banget	-0.8
susah digunakan	-0.8
susah hati	-1.0
susahnya	-0.6
susila	-0.4
suspend	-0.6
susu	-0.8
susuh	-0.8
susuk	-0.8
susup	-0.4
susur tangan	-0.6
susut	-0.4
sutradara	-0.6
suudzon	-0.8
syahwat	-0.4
syair	-0.6
syak	-0.6
syedi	-0.8
syedih	-1.0
syur	-0.6
ta	-0.6
tabrak	-0.6
taburan	-0.6
tae	-0.8
tagar	-0.6
tagih	-0.6
tagut	-0.8
tahan	-0.4
tahi	-1.0
tahi angin	-0.8
tai	-1.0
taik	-1.0
tais	-0.6
tajak	-0.6
taji	-0.8
tak bernyawa	-1.0
takaran	-1.0
takda	-0.4
takul	-0.6
takut	-0.8
talak	-0.6
talas	-0.6
talenan	-1.0
tali jantung	-0.6
talun	-0.6
tamat	-0.8
tamat riwayat	-0.6
tamat riwayatnya	-0.6
tambak	-0.6
tambat hati	-0.4
tambatan hati	-0.4
tambeng	-1.0
tambun	-0.6
tampak	-0.6
tamparan	-0.6
tampik	-0.8
tampil	-0.6
tampuk	-0.6
tanah tandus	-0.6
tanda	-0.4
tandang	-0.4
tandanya	-0.4
tanduk	-0.4
tangan panas	-0.8
tanggal	-0.8
tanggul	-0.6
tanggung	-0.4
tanggungan	-0.6
tangis	-1.0
tangisan	-1.0
tangkap	-0.6
tangkap basah	-0.6
tangkap tangan	-0.8
tangkapan	-0.6
tangkas	-0.8
tangkis	-0.6
tantang	-0.8
tanur	-0.8
tapa-tapa	-0.6
tapak kaki	-0.6
tarak	-0.6
tarekat	-0.8
tarik napas habis	-1.0
tarung	-0.6
tatah-tatah	-1.0
tatak	-0.8
tau	-0.8
tauk	-0.6
taun	-1.0
taut	-0.8
tauu	-0.6
tawar	-0.8
tawon	-0.6
tbc	-0.6
tebal hati	-1.0
tebal telinga	-0.6
tebaran	-0.6
tebat	-0.6
tedak	-0.8
tega	-1.0
tegal	-0.8
teganya	-0.8
tegar	-0.8
tegun	-0.6
tegur	-0.6
tegur ajar	-1.0
tekak	-1.0
tekan	-0.6
tekan mental	-0.8
tekanan	-0.6
tekek	-0.6
teknik	-0.8
teks	-0.6
tekuk lutut	-0.6
telak	-0.6
telan	-1.0
telantar	-0.8
telat	-1.0
teledor	-1.0
telerang	-0.6
teles	-0.8
telik	-0.4
telimpuh	-0.6
telinga merah	-0.6
teliti waskita	-0.6
tembak	-1.0
tembak-menembak	-1.0
tembakau	-0.6
tembam	-0.8
tembelang	-1.0
tembis	-0.6
tembok	-0.2
temenan	-0.4
temenin	-0.6
tempat	-0.6
tempelak	-1.0
tempik	-0.8
tempo	-0.8
temporer	-0.8
tendang	-0.6
tendas	-0.8
tendensi	-0.6
tengak	-0.8
tenggak	-0.6
tenggalam	-0.6
tenggan	-0.6
tenggang	-0.8
tenggarang	-0.8
tenggelem	-0.6
tengkar	-0.8
tengking	-1.0
tengkingan	-1.0
tengkoh	-0.6
tengku	-0.8
tengkulak	-1.0
tensi	-0.8
tentang	-0.4
tentu	-0.6
teologis	-0.8
tepergok	-1.0
teperlus	-0.8
tepi	-0.8
tepian mata	-0.6
tepu	-0.6
terabai	-0.6
teraduk	-0.6
teragung	-0.8
terajam	-0.8
terajang	-0.6
terali	-0.8
teralienasi	-0.6
terambau	-1.0
terang	-0.6
terang akal	-0.8
teraniaya	-0.8
terasing	-1.0
terbakar	-1.0
terbalik akal	-0.8
terban	-0.8
terbang arwah	-0.8
terbang pikiran	-0.8
terbangai	-0.6
terbanting	-0.6
terbelakang	-0.6
terbenam	-1.0
terbentur	-0.8
terberak	-1.0
terbesit	-0.4
terbiar	-0.6
terbongkar	-0.6
terbuang	-0.4
terbuka (mata)	-0.6
terbuni	-1.0
terburu	-0.6
tercampak	-1.0
tercantol	-0.6
tercebur	-1.0
tercecer	-0.6
tercekluk	-0.6
tercela	-0.8
tercelampak	-1.0
tercemas	-0.6
tercemplung	-0.8
tercengang	-0.4
tercengang-cengang	-0.6
tercengung	-0.6
tercerai	-0.6
terdampar	-1.0
terdedah	-0.6
terderita	-0.8
terdesak	-0.8
terekspos	-0.8
terempas	-1.0
tergamak	-0.8
tergambar	-0.6
terganjal	-0.8
tergelecik	-0.8
tergeliat	-0.6
tergelicik	-0.6
tergelincir	-0.6
tergelingsir	-0.6
tergeluncur	-0.6
tergemap	-0.6
tergolong	-0.6
terguling	-0.6
tergulir	-0.6
terguncang	-0.6
terhambat	-0.8
terhempas	-1.0
terhenti	-0.6
terhina direndahkan	-0.6
terhindar	-0.8
terhunjam	-0.6
teriak	-0.4
teriakan	-0.8
teriris	-1.0
terisolasi	-0.6
terjang	-0.6
terjeblos	-0.8
terjengkang	-1.0
terjepit	-0.8
terjerembab	-0.4
terjerohok	-0.8
terjerumus	-0.8
terjumpa	-0.8
terjun	-0.6
terjungkal	-1.0
terkam	-0.8
terkejar	-1.0
terkelik	-0.6
terkencar-kencar	-0.8
terkikis	-0.6
terkilir	-0.6
terkocok	-0.6
terkuak	-1.0
terkutuk	-1.0
terlalah	-1.0
terlalaikan	-0.6
terlalu	-0.6
terlampau	-1.0
terlangah	-0.6
terlanggar	-0.8
terlangkaui	-1.0
terlanjur	-0.6
terlengar	-0.8
terlepas	-1.0
terlewat	-0.6
terluang	-0.6
terluka	-1.0
terlulur	-0.6
termasuk	-0.6
terminal	-0.6
terminasi	-0.6
termuat	-0.6
ternoda	-1.0
teror	-1.0
terowongan	-0.8
terpa	-0.8
terpacak	-0.6
terpacul	-0.8
terpaksa	-0.8
terpaku	-0.6
terpalit-palit	-0.6
terpana	-0.4
terpancang	-0.6
terpangah	-0.8
terpaut	-0.8
terpelanting	-0.6
terpelecok	-0.6
